case_id,condition,method,repeats,mean_dice,worst_dice,best_dice,mean_iou,worst_iou,best_iou
PatientID_0007_T2_to_T3_t1c,FP_25,EIA_LINEAR,5,0.3386784357399363,0.338604879285362,0.3387274733763192,0.20386085733699968,0.2038075561390342,0.2038963914689767
PatientID_0007_T2_to_T3_t1c,FP_25,PCC,5,0.4397450043251352,0.4394998161432206,0.4399901925070498,0.28184176647029424,0.2816403488662392,0.2820432220603502
PatientID_0007_T2_to_T3_t1c,MIXED,EIA_BLEND_075,30,0.5192840505382319,0.415226186133675,0.6199583180323675,0.353833624588461,0.2620097470981659,0.4492315892822927
PatientID_0007_T2_to_T3_t1c,MIXED,EIA_LINEAR,30,0.33310040460137913,0.3319847983736677,0.3339463038289845,0.19983243474841034,0.199029839835438,0.200441501162587
PatientID_0007_T2_to_T3_t1c,MIXED,PCC,30,0.3866495035315281,0.3770994238459544,0.3907073679422148,0.23966700819753026,0.2323613839528356,0.2427820523163874
PatientID_0007_T2_to_T3_t1c,PARTIAL_25,EIA_BLEND_075,1,0.6145641780302462,0.6145641780302462,0.6145641780302462,0.4435890629640218,0.4435890629640218,0.4435890629640218
PatientID_0007_T2_to_T3_t1c,PARTIAL_25,EIA_LINEAR,1,0.3339463038289845,0.3339463038289845,0.3339463038289845,0.200441501162587,0.200441501162587,0.200441501162587
PatientID_0007_T2_to_T3_t1c,PARTIAL_25,PCC,1,0.3832291283938195,0.3832291283938195,0.3832291283938195,0.2370336670278257,0.2370336670278257,0.2370336670278257
PatientID_0007_T2_to_T3_t1c,PARTIAL_50,EIA_BLEND_075,1,0.6203261003052393,0.6203261003052393,0.6203261003052393,0.4496179136796145,0.4496179136796145,0.4496179136796145
PatientID_0007_T2_to_T3_t1c,PARTIAL_50,EIA_LINEAR,1,0.3352948388295149,0.3352948388295149,0.3352948388295149,0.2014139480667638,0.2014139480667638,0.2014139480667638
PatientID_0007_T2_to_T3_t1c,PARTIAL_50,PCC,1,0.4057864411299628,0.4057864411299628,0.4057864411299628,0.2545370655756277,0.2545370655756277,0.2545370655756277
PatientID_0007_T2_to_T3_t1c,SHIFT_3,EIA_BLEND_075,6,0.5680192881634576,0.4614441584245774,0.6556331985009419,0.4015240939227056,0.2999203187808828,0.4876892212759722
PatientID_0007_T2_to_T3_t1c,SHIFT_3,EIA_LINEAR,6,0.3356626211023867,0.3330881451922834,0.3378693147396182,0.20168052088555546,0.1998234905346897,0.2032748193536454
PatientID_0007_T2_to_T3_t1c,SHIFT_3,PCC,6,0.41066977241976194,0.3970822606719945,0.4228270197730276,0.2584376757723676,0.2477246654495047,0.2680917217825035
PatientID_0008_T4_to_T6_t1c,FP_25,EIA_BLEND_075,5,0.4051211073350494,0.4050749712335553,0.4053056517410258,0.2540137160127633,0.2539774371920773,0.2541588312955072
PatientID_0008_T4_to_T6_t1c,FP_25,EIA_LINEAR,5,0.15298731266978233,0.1529411765682882,0.1531718570757587,0.08282959766161149,0.08280254788525,0.0829377967670574
PatientID_0008_T4_to_T6_t1c,FP_25,PCC,5,0.2622376010078157,0.2618223760943688,0.2627450981242508,0.15090539401839237,0.1506303916190271,0.1512415351014152
PatientID_0008_T4_to_T6_t1c,MIXED,EIA_BLEND_075,30,0.308550557557645,0.2807381777069506,0.3448673587837523,0.18261050332010512,0.1632899504678264,0.2083623694483118
PatientID_0008_T4_to_T6_t1c,MIXED,EIA_LINEAR,30,0.14608996549641404,0.1425605537321153,0.149711649463701,0.07880259989672886,0.0767511178493851,0.0809126045279999
PatientID_0008_T4_to_T6_t1c,MIXED,PCC,30,0.1968858132414203,0.1790080739124558,0.2168396771376194,0.109248572025991,0.0983025083483275,0.1216041398290292
PatientID_0008_T4_to_T6_t1c,PARTIAL_25,EIA_BLEND_075,1,0.2897347174983005,0.2897347174983005,0.2897347174983005,0.1694092259010778,0.1694092259010778,0.1694092259010778
PatientID_0008_T4_to_T6_t1c,PARTIAL_25,EIA_LINEAR,1,0.1649365629567547,0.1649365629567547,0.1649365629567547,0.0898805783670797,0.0898805783670797,0.0898805783670797
PatientID_0008_T4_to_T6_t1c,PARTIAL_25,PCC,1,0.2048442907491529,0.2048442907491529,0.2048442907491529,0.1141094835371229,0.1141094835371229,0.1141094835371229
PatientID_0008_T4_to_T6_t1c,PARTIAL_50,EIA_BLEND_075,1,0.3381776240671075,0.3381776240671075,0.3381776240671075,0.2034980567457665,0.2034980567457665,0.2034980567457665
PatientID_0008_T4_to_T6_t1c,PARTIAL_50,EIA_LINEAR,1,0.1665513265090483,0.1665513265090483,0.1665513265090483,0.0908404631239506,0.0908404631239506,0.0908404631239506
PatientID_0008_T4_to_T6_t1c,PARTIAL_50,PCC,1,0.2200692042422065,0.2200692042422065,0.2200692042422065,0.1236391914044013,0.1236391914044013,0.1236391914044013
PatientID_0008_T4_to_T6_t1c,SHIFT_3,EIA_BLEND_075,6,0.3817762399790338,0.3605536332917469,0.3930795848450888,0.23599679596356019,0.2199240186829993,0.2446167098414274
PatientID_0008_T4_to_T6_t1c,SHIFT_3,EIA_LINEAR,6,0.16951172635491982,0.1660899654941073,0.172318339195811,0.09260602324502597,0.0905660378502432,0.0942824688761476
PatientID_0008_T4_to_T6_t1c,SHIFT_3,PCC,6,0.25451749335780266,0.2292964245410269,0.2717416379156007,0.14590392872131902,0.1294945285136145,0.1572343834547204
PatientID_0010_T1_to_T4_t1c,FP_25,EIA_BLEND_075,5,0.6353041384022777,0.6352688930062081,0.6353276353329909,0.46552800283656304,0.4654901538907675,0.4655532359196446
PatientID_0010_T1_to_T4_t1c,FP_25,EIA_LINEAR,5,0.5710224102039678,0.5708285605255848,0.5711810144862811,0.39960208687213405,0.3994122361865346,0.3997574362365663
PatientID_0010_T1_to_T4_t1c,FP_25,PCC,5,0.6270978353507344,0.6269568537664559,0.6271624519101954,0.4567680473846229,0.4566184649726915,0.4568366102681407
PatientID_0010_T1_to_T4_t1c,MIXED,EIA_BLEND_075,30,0.5995339775467314,0.5952066261404059,0.6038123770140716,0.42810098036797267,0.4236969202905413,0.4324722315838002
PatientID_0010_T1_to_T4_t1c,MIXED,EIA_LINEAR,30,0.5671375843260719,0.5658060915856639,0.5688019502515816,0.3958079827550017,0.3945115707680829,0.3974306353760172
PatientID_0010_T1_to_T4_t1c,MIXED,PCC,30,0.5863169540206238,0.5834287896204743,0.5911240344290082,0.41474818481342257,0.4118598382871271,0.419571380932714
PatientID_0010_T1_to_T4_t1c,PARTIAL_25,EIA_BLEND_075,1,0.5843686668489975,0.5843686668489975,0.5843686668489975,0.4127972115147351,0.4127972115147351,0.4127972115147351
PatientID_0010_T1_to_T4_t1c,PARTIAL_25,EIA_LINEAR,1,0.585337915240912,0.585337915240912,0.585337915240912,0.4137651821984062,0.4137651821984062,0.4137651821984062
PatientID_0010_T1_to_T4_t1c,PARTIAL_25,PCC,1,0.5856022557114342,0.5856022557114342,0.5856022557114342,0.4140294044477525,0.4140294044477525,0.4140294044477525
PatientID_0010_T1_to_T4_t1c,PARTIAL_50,EIA_BLEND_075,1,0.607865597562078,0.607865597562078,0.607865597562078,0.4366428963366251,0.4366428963366251,0.4366428963366251
PatientID_0010_T1_to_T4_t1c,PARTIAL_50,EIA_LINEAR,1,0.5799923635036862,0.5799923635036862,0.5799923635036862,0.4084431298858575,0.4084431298858575,0.4084431298858575
PatientID_0010_T1_to_T4_t1c,PARTIAL_50,PCC,1,0.6068963491701634,0.6068963491701634,0.6068963491701634,0.4356433556232075,0.4356433556232075,0.4356433556232075
PatientID_0010_T1_to_T4_t1c,SHIFT_3,EIA_BLEND_075,6,0.6266533517447453,0.6223455811140138,0.6300408259225477,0.45630077130108976,0.4517428845655742,0.4598975194678752
PatientID_0010_T1_to_T4_t1c,SHIFT_3,EIA_LINEAR,6,0.5783133119964807,0.5772608453082907,0.5796692807063814,0.40678039416312856,0.4057390586415,0.4081227511599296
PatientID_0010_T1_to_T4_t1c,SHIFT_3,PCC,6,0.6221301925824773,0.6165594619259178,0.6254001821067143,0.4515230289203029,0.4456710967804834,0.4549689109323525
PatientID_0011_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.4578617365979122,0.4577940394299109,0.4579068680432464,0.2969005755290421,0.2968436454922989,0.2969385302091819
PatientID_0011_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.44279750488029856,0.4426427684962957,0.4429167808429674,0.28435448431895316,0.2842268681506497,0.2844528637901053
PatientID_0011_T1_to_T2_t1c,FP_25,PCC,5,0.486568559505113,0.4865169807104454,0.4866942828171153,0.32150023460437865,0.3214551960710403,0.3216100205638522
PatientID_0011_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.4379662911130975,0.4367112071095186,0.4388871875095591,0.28038245774691295,0.279354146912202,0.2811373937897521
PatientID_0011_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.4384267393113283,0.4374365339095321,0.4392579100962327,0.2807598223166419,0.2799480106941198,0.2814417019592952
PatientID_0011_T1_to_T2_t1c,MIXED,PCC,30,0.45399977434717365,0.4512822166031231,0.4556180590298704,0.293661833203964,0.2913908663326736,0.2950164379346134
PatientID_0011_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.4324881932961067,0.4324881932961067,0.4324881932961067,0.2759074550202992,0.2759074550202992,0.2759074550202992
PatientID_0011_T1_to_T2_t1c,PARTIAL_25,EIA_LINEAR,1,0.4429973727096356,0.4429973727096356,0.4429973727096356,0.2845193482340781,0.2845193482340781,0.2845193482340781
PatientID_0011_T1_to_T2_t1c,PARTIAL_25,PCC,1,0.4472365048963811,0.4472365048963811,0.4472365048963811,0.2880261587243678,0.2880261587243678,0.2880261587243678
PatientID_0011_T1_to_T2_t1c,PARTIAL_50,EIA_BLEND_075,1,0.4431424380696383,0.4431424380696383,0.4431424380696383,0.2846390375789723,0.2846390375789723,0.2846390375789723
PatientID_0011_T1_to_T2_t1c,PARTIAL_50,EIA_LINEAR,1,0.4436098708963136,0.4436098708963136,0.4436098708963136,0.285024855019832,0.285024855019832,0.285024855019832
PatientID_0011_T1_to_T2_t1c,PARTIAL_50,PCC,1,0.464338099003366,0.464338099003366,0.464338099003366,0.302370006514869,0.302370006514869,0.302370006514869
PatientID_0011_T1_to_T2_t1c,SHIFT_3,EIA_BLEND_075,6,0.45162607523424053,0.4496703792697598,0.45291017230982,0.2916785261994916,0.2900482408790438,0.2927497577769735
PatientID_0011_T1_to_T2_t1c,SHIFT_3,EIA_LINEAR,6,0.44466562434966667,0.4432713850563073,0.4475911091097211,0.2858981845299568,0.2847454468344214,0.2883203721274561
PatientID_0011_T1_to_T2_t1c,SHIFT_3,PCC,6,0.47709310510138114,0.4737673474035415,0.4792798310836441,0.3132804285014237,0.3104162046350641,0.3151663539983766
PatientID_0012_T2_to_T3_t1c,FP_25,EIA_BLEND_075,5,0.3542570602835058,0.3542500957677138,0.3542675070571938,0.21525661863394613,0.215251475855195,0.2152643328020729
PatientID_0012_T2_to_T3_t1c,FP_25,EIA_LINEAR,5,0.3017028241172328,0.3016854128277528,0.3017202354067128,0.17765019484982317,0.1776381214137887,0.1776622684343938
PatientID_0012_T2_to_T3_t1c,FP_25,PCC,5,0.35975554550127314,0.3597346519538972,0.3597868858223371,0.2193304447624914,0.2193149129128481,0.2193537429491385
PatientID_0012_T2_to_T3_t1c,MIXED,EIA_BLEND_075,30,0.3264460075971859,0.3207507748082951,0.3307622662592649,0.19506628271766377,0.1910084399644256,0.1981516829990492
PatientID_0012_T2_to_T3_t1c,MIXED,EIA_LINEAR,30,0.29775858667370875,0.2965142598522085,0.2986906710372019,0.1749216485392756,0.1740632474174241,0.1755651755736129
PatientID_0012_T2_to_T3_t1c,MIXED,PCC,30,0.3302300611774945,0.3223177908614904,0.3357767176294897,0.19777789456673564,0.1921208850596525,0.2017618195787769
PatientID_0012_T2_to_T3_t1c,PARTIAL_25,EIA_BLEND_075,1,0.3150050492799126,0.3150050492799126,0.3150050492799126,0.186947176994431,0.186947176994431,0.186947176994431
PatientID_0012_T2_to_T3_t1c,PARTIAL_25,EIA_LINEAR,1,0.2959919211678101,0.2959919211678101,0.2959919211678101,0.1737033555485582,0.1737033555485582,0.1737033555485582
PatientID_0012_T2_to_T3_t1c,PARTIAL_25,PCC,1,0.3174600410965851,0.3174600410965851,0.3174600410965851,0.1886790500420274,0.1886790500420274,0.1886790500420274
PatientID_0012_T2_to_T3_t1c,PARTIAL_50,EIA_BLEND_075,1,0.3325208064967396,0.3325208064967396,0.3325208064967396,0.1994152657491968,0.1994152657491968,0.1994152657491968
PatientID_0012_T2_to_T3_t1c,PARTIAL_50,EIA_LINEAR,1,0.2983946791160428,0.2983946791160428,0.2983946791160428,0.1753606876171558,0.1753606876171558,0.1753606876171558
PatientID_0012_T2_to_T3_t1c,PARTIAL_50,PCC,1,0.3373611449721649,0.3373611449721649,0.3373611449721649,0.2029070498135665,0.2029070498135665,0.2029070498135665
PatientID_0012_T2_to_T3_t1c,SHIFT_3,EIA_BLEND_075,6,0.3484956645945912,0.3429675801847079,0.3518473378194811,0.21102123571044787,0.2069769885551436,0.2134798225310218
PatientID_0012_T2_to_T3_t1c,SHIFT_3,EIA_LINEAR,6,0.30069587120897584,0.2998224048533985,0.3014242434855537,0.17695247518380408,0.1763476978619496,0.1774570503179973
PatientID_0012_T2_to_T3_t1c,SHIFT_3,PCC,6,0.3523696765038795,0.3461712574490183,0.3573144827161845,0.2138701117312345,0.2093150569640861,0.217518495757981
PatientID_0013_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.2069336249098689,0.2068242904831938,0.2069609585165377,0.11540767796651226,0.1153396677222869,0.1154246805275686
PatientID_0013_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.2014577923738905,0.2012664571272091,0.2016764612272407,0.1120117218730053,0.1118934252073778,0.1121469284582103
PatientID_0013_T1_to_T2_t1c,FP_25,PCC,5,0.23109653320506815,0.2310145323850618,0.2311512004184057,0.13064394911104021,0.1305915377113494,0.1306788915439714
PatientID_0013_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.1954018799630525,0.192428590970971,0.1986242084825606,0.10828117399749863,0.1064569787008806,0.1102625057126533
PatientID_0013_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.20082911942050863,0.1988064325270191,0.203362033638482,0.11162382095089902,0.1103748293006633,0.11319032407543
PatientID_0013_T1_to_T2_t1c,MIXED,PCC,30,0.2113510394542841,0.206550954416506,0.2168466129284122,0.11816536562932399,0.1151696809816305,0.1216085023984056
PatientID_0013_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.1902419024374688,0.1902419024374688,0.1902419024374688,0.105120072519128,0.105120072519128,0.105120072519128
PatientID_0013_T1_to_T2_t1c,PARTIAL_25,EIA_LINEAR,1,0.2112887795724274,0.2112887795724274,0.2112887795724274,0.1181234719051007,0.1181234719051007,0.1181234719051007
PatientID_0013_T1_to_T2_t1c,PARTIAL_25,PCC,1,0.2067331784609646,0.2067331784609646,0.2067331784609646,0.1152829997176282,0.1152829997176282,0.1152829997176282
PatientID_0013_T1_to_T2_t1c,PARTIAL_50,EIA_BLEND_075,1,0.1980319803380704,0.1980319803380704,0.1980319803380704,0.1098976109440046,0.1098976109440046,0.1098976109440046
PatientID_0013_T1_to_T2_t1c,PARTIAL_50,EIA_LINEAR,1,0.2127010159169809,0.2127010159169809,0.2127010159169809,0.1190069584503095,0.1190069584503095,0.1190069584503095
PatientID_0013_T1_to_T2_t1c,PARTIAL_50,PCC,1,0.2200810897175509,0.2200810897175509,0.2200810897175509,0.123646694501711,0.123646694501711,0.123646694501711
PatientID_0013_T1_to_T2_t1c,SHIFT_3,EIA_BLEND_075,6,0.20345314566071124,0.1999453328048848,0.2063231743609329,0.11324800448422022,0.1110773669650222,0.1150280649400597
PatientID_0013_T1_to_T2_t1c,SHIFT_3,EIA_LINEAR,6,0.21381713818928935,0.2125187918725224,0.2145232563615661,0.11970637083296308,0.1188928817412418,0.1201490062225359
PatientID_0013_T1_to_T2_t1c,SHIFT_3,PCC,6,0.2300198928090591,0.2223588902732823,0.2375745979855684,0.1299632287013993,0.1250864919114044,0.1347998035739447
PatientID_0014_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.6163333334399074,0.6155555556623457,0.6172222223285494,0.4454350775685329,0.4446227931602638,0.4463640018295043
PatientID_0014_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.2028888891103086,0.2005555557776234,0.2105555557748457,0.11290233852686493,0.1114541527905359,0.1176653216027118
PatientID_0014_T1_to_T2_t1c,FP_25,PCC,5,0.3277777779645062,0.3255555557429013,0.3288888890753086,0.1960138696696892,0.1944260122115375,0.1968085109053163
PatientID_0014_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.5360000001288889,0.516666666800926,0.5538888890128086,0.36621596090646064,0.34831460698565,0.383019593014591
PatientID_0014_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.19622222244549378,0.1911111113358024,0.2011111113330247,0.10878540403986262,0.1056511059257828,0.111797406080359
PatientID_0014_T1_to_T2_t1c,MIXED,PCC,30,0.24098148169231992,0.2177777779950617,0.2583333335393518,0.13705045987014822,0.1221945139893408,0.1483253591233412
PatientID_0014_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.4905555556970679,0.4905555556970679,0.4905555556970679,0.3249907989234484,0.3249907989234484,0.3249907989234484
PatientID_0014_T1_to_T2_t1c,PARTIAL_25,EIA_LINEAR,1,0.2511111113191358,0.2511111113191358,0.2511111113191358,0.1435832277180485,0.1435832277180485,0.1435832277180485
PatientID_0014_T1_to_T2_t1c,PARTIAL_25,PCC,1,0.261111111316358,0.261111111316358,0.261111111316358,0.1501597446804601,0.1501597446804601,0.1501597446804601
PatientID_0014_T1_to_T2_t1c,PARTIAL_50,EIA_BLEND_075,1,0.5816666667828704,0.5816666667828704,0.5816666667828704,0.4101057581629042,0.4101057581629042,0.4101057581629042
PatientID_0014_T1_to_T2_t1c,PARTIAL_50,EIA_LINEAR,1,0.2377777779895061,0.2377777779895061,0.2377777779895061,0.1349306434000849,0.1349306434000849,0.1349306434000849
PatientID_0014_T1_to_T2_t1c,PARTIAL_50,PCC,1,0.2844444446432099,0.2844444446432099,0.2844444446432099,0.1658031090784316,0.1658031090784316,0.1658031090784316
PatientID_0014_T1_to_T2_t1c,SHIFT_3,EIA_BLEND_075,6,0.5848148149301441,0.576111111228858,0.5916666667800926,0.4132585986577257,0.4046039799435802,0.4201183434240165
PatientID_0014_T1_to_T2_t1c,SHIFT_3,EIA_LINEAR,6,0.2382407409523405,0.2350000002125,0.2400000002111111,0.13523006673091656,0.1331444761935333,0.1363636366362488
PatientID_0014_T1_to_T2_t1c,SHIFT_3,PCC,6,0.3138888890794753,0.2872222224202161,0.3388888890725309,0.18628697415766926,0.1676938050056134,0.2040133781926376
PatientID_0018_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.6666666667838725,0.6666666667838725,0.6666666667838725,0.500000000263713,0.500000000263713,0.500000000263713
PatientID_0018_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.040084388523177,0.040084388523177,0.040084388523177,0.0204520993826867,0.0204520993826867,0.0204520993826867
PatientID_0018_T1_to_T2_t1c,FP_25,PCC,5,0.09170182873006262,0.0914205347779815,0.0921237696581843,0.0480542797952011,0.0478997792749079,0.0482860305756409
PatientID_0018_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.3932489453610236,0.2862165965941573,0.5007032350560116,0.24713109413916481,0.1670086174940465,0.3339587245150288
PatientID_0018_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.036568214122163004,0.0358649792419602,0.0372714490023658,0.018624729300147,0.0182599359046688,0.0189896098104659
PatientID_0018_T1_to_T2_t1c,MIXED,PCC,30,0.06994842976912267,0.0668073139708835,0.0731364278927087,0.036243454626462376,0.0345580214497788,0.0379562047306729
PatientID_0018_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.5316455697849348,0.5316455697849348,0.5316455697849348,0.3620689658227639,0.3620689658227639,0.3620689658227639
PatientID_0018_T1_to_T2_t1c,PARTIAL_25,EIA_LINEAR,1,0.036568214122163,0.036568214122163,0.036568214122163,0.0186246421853063,0.0186246421853063,0.0186246421853063
PatientID_0018_T1_to_T2_t1c,PARTIAL_25,PCC,1,0.0703234883718975,0.0703234883718975,0.0703234883718975,0.0364431490391971,0.0364431490391971,0.0364431490391971
PatientID_0018_T1_to_T2_t1c,PARTIAL_50,EIA_BLEND_075,1,0.5225035163422984,0.5225035163422984,0.5225035163422984,0.3536411235822745,0.3536411235822745,0.3536411235822745
PatientID_0018_T1_to_T2_t1c,PARTIAL_50,EIA_LINEAR,1,0.0379746838825686,0.0379746838825686,0.0379746838825686,0.0193548390611631,0.0193548390611631,0.0193548390611631
PatientID_0018_T1_to_T2_t1c,PARTIAL_50,PCC,1,0.0745428976531143,0.0745428976531143,0.0745428976531143,0.0387143904168318,0.0387143904168318,0.0387143904168318
PatientID_0018_T1_to_T2_t1c,SHIFT_3,EIA_BLEND_075,6,0.44585091440019303,0.3945147681453886,0.4817158932905359,0.28734437369612037,0.245729303878349,0.3172765172221971
PatientID_0018_T1_to_T2_t1c,SHIFT_3,EIA_LINEAR,6,0.03832630132267,0.0372714490023658,0.0393811536429742,0.0195377156874088,0.0189896098104659,0.0200860835652488
PatientID_0018_T1_to_T2_t1c,SHIFT_3,PCC,6,0.08204406970861083,0.0738396627729115,0.0886075952571703,0.04278549566122075,0.0383351591681872,0.0463576162449015
PatientID_0019_T4_to_T5_t1c,FP_25,EIA_BLEND_075,5,0.1779545805971746,0.1778927854480962,0.1780472733207922,0.09766747894972878,0.0976302514266128,0.0977233222072445
PatientID_0019_T4_to_T5_t1c,FP_25,EIA_LINEAR,5,0.1784952881516107,0.1783562490661843,0.1787424687479243,0.09799332654236922,0.0979095111267476,0.098142336114253
PatientID_0019_T4_to_T5_t1c,FP_25,PCC,5,0.2279468562016087,0.2278696122652607,0.2281013440743047,0.12863432629743926,0.1285851277513475,0.128732725963262
PatientID_0019_T4_to_T5_t1c,MIXED,EIA_BLEND_075,30,0.16421545911874133,0.1603584118970972,0.1683917812772906,0.08945506729813085,0.0871682902633872,0.0919365722380256
PatientID_0019_T4_to_T5_t1c,MIXED,EIA_LINEAR,30,0.16891961484233534,0.164993048077978,0.1729491735218233,0.09225340937685853,0.0899141269957099,0.0946602968293806
PatientID_0019_T4_to_T5_t1c,MIXED,PCC,30,0.18982182401810768,0.1798238838567965,0.1967403059170114,0.10487573383535542,0.0987947717238671,0.1091025915995244
PatientID_0019_T4_to_T5_t1c,PARTIAL_25,EIA_BLEND_075,1,0.1629847057329297,0.1629847057329297,0.1629847057329297,0.0887225633214732,0.0887225633214732,0.0887225633214732
PatientID_0019_T4_to_T5_t1c,PARTIAL_25,EIA_LINEAR,1,0.1702456357496429,0.1702456357496429,0.1702456357496429,0.0930428909535189,0.0930428909535189,0.0930428909535189
PatientID_0019_T4_to_T5_t1c,PARTIAL_25,PCC,1,0.1818322262018449,0.1818322262018449,0.1818322262018449,0.1000084969368676,0.1000084969368676,0.1000084969368676
PatientID_0019_T4_to_T5_t1c,PARTIAL_50,EIA_BLEND_075,1,0.1679283176592025,0.1679283176592025,0.1679283176592025,0.091660342394314,0.091660342394314,0.091660342394314
PatientID_0019_T4_to_T5_t1c,PARTIAL_50,EIA_LINEAR,1,0.1739533446943475,0.1739533446943475,0.1739533446943475,0.0952622673817571,0.0952622673817571,0.0952622673817571
PatientID_0019_T4_to_T5_t1c,PARTIAL_50,PCC,1,0.200370770925368,0.200370770925368,0.200370770925368,0.1113400292251978,0.1113400292251978,0.1113400292251978
PatientID_0019_T4_to_T5_t1c,SHIFT_3,EIA_BLEND_075,6,0.17184201043416847,0.1657654874414581,0.1775065657663561,0.09400299748924507,0.090373115510386,0.097397643506934
PatientID_0019_T4_to_T5_t1c,SHIFT_3,EIA_LINEAR,6,0.17741644784061675,0.1730264174581714,0.1811370307747127,0.09734646202615062,0.0947065787631191,0.0995880579649387
PatientID_0019_T4_to_T5_t1c,SHIFT_3,PCC,6,0.2155492044177526,0.2014521860342402,0.2243163911932521,0.12081452706654006,0.1120082460439783,0.1263267792271477
PatientID_0020_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.3708656942751737,0.3707141504221748,0.3710456526006098,0.22764587926317176,0.2275316823849688,0.2277814925944768
PatientID_0020_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.35661110060246703,0.356412199295406,0.3567910589279032,0.21699739664502316,0.2168501123950657,0.2171306703782024
PatientID_0020_T1_to_T2_t1c,FP_25,PCC,5,0.21625307825307222,0.2161394203633231,0.2162814927255095,0.1212352927802253,0.1211638526303184,0.121253152817702
PatientID_0020_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.31092536466871273,0.2974048115339694,0.3189050956781846,0.18410712387379302,0.1746773475975001,0.1897008282385007
PatientID_0020_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.29949958958531836,0.2884068952621612,0.3059765107192182,0.17614112812560306,0.1685020198337529,0.1806211735992669
PatientID_0020_T1_to_T2_t1c,MIXED,PCC,30,0.18493875104537774,0.1773536654864237,0.1938814169541134,0.10190405571125428,0.0973055837270427,0.1073470030125505
PatientID_0020_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.2684694071019968,0.2684694071019968,0.2684694071019968,0.1550474523656415,0.1550474523656415,0.1550474523656415
PatientID_0020_T1_to_T2_t1c,PARTIAL_25,EIA_LINEAR,1,0.2584769842948836,0.2584769842948836,0.2584769842948836,0.1484200794270838,0.1484200794270838,0.1484200794270838
PatientID_0020_T1_to_T2_t1c,PARTIAL_25,PCC,1,0.1733756393452032,0.1733756393452032,0.1733756393452032,0.0949158694590517,0.0949158694590517,0.0949158694590517
PatientID_0020_T1_to_T2_t1c,PARTIAL_50,EIA_BLEND_075,1,0.3218412578300378,0.3218412578300378,0.3218412578300378,0.1917823682359244,0.1917823682359244,0.1917823682359244
PatientID_0020_T1_to_T2_t1c,PARTIAL_50,EIA_LINEAR,1,0.3088653154170092,0.3088653154170092,0.3088653154170092,0.1826379165728749,0.1826379165728749,0.1826379165728749
PatientID_0020_T1_to_T2_t1c,PARTIAL_50,PCC,1,0.1904716802616387,0.1904716802616387,0.1904716802616387,0.1052604030592708,0.1052604030592708,0.1052604030592708
PatientID_0020_T1_to_T2_t1c,SHIFT_3,EIA_BLEND_075,6,0.3598140430788703,0.3384637242058518,0.3735082402118415,0.21945072498196616,0.203705287182451,0.2296404134741697
PatientID_0020_T1_to_T2_t1c,SHIFT_3,EIA_LINEAR,6,0.3479115362912504,0.3296552377502923,0.3596798636256942,0.2106435112494421,0.1973576025857685,0.2192741865860417
PatientID_0020_T1_to_T2_t1c,SHIFT_3,PCC,6,0.2077571509943228,0.2015533245121814,0.2172759992608146,0.11593365922448388,0.112070781569621,0.121878652663854
PatientID_0021_T2_to_T3_t1c,FP_25,EIA_BLEND_075,5,0.10515647909028117,0.1051054879499934,0.1051692268753531,0.0554961284781846,0.0554677251486606,0.0555032293105656
PatientID_0021_T2_to_T3_t1c,FP_25,EIA_LINEAR,5,0.09786474602913298,0.0978392504589891,0.0979029893843488,0.05144994100395306,0.0514358476342379,0.0514710810585258
PatientID_0021_T2_to_T3_t1c,FP_25,PCC,5,0.13097074386095447,0.1309197527206667,0.1310472305713861,0.0700742086799229,0.0700450143544521,0.0701180001681291
PatientID_0021_T2_to_T3_t1c,MIXED,EIA_BLEND_075,30,0.09261053394864942,0.0888520619832732,0.098476639712586,0.04855625444115647,0.0464914621449275,0.0517882881690816
