case_id,fold,baseline_threshold,pcc_threshold,baseline_train_dice,pcc_train_dice,baseline_dice,pcc_dice,dice_gain,baseline_iou,pcc_iou,iou_gain,baseline_dice_fixed05,pcc_dice_fixed05,dice_gain_fixed05,baseline_iou_fixed05,pcc_iou_fixed05,iou_gain_fixed05,target_voxels
PatientID_0041_T1_to_T2_t1c,3,0.8000000000000002,0.9000000000000002,0.6595911836463108,0.7081791027082435,0.00021482277228763175,0.031242431582669844,0.03102760881038221,0.00010742292512610653,0.01586911059291934,0.015761687667793234,0.005864661654509074,0.049985162715866005,0.04412050106135693,0.0029409546795102397,0.025633221737842604,0.022692267058332365,3985
PatientID_0052_T1_to_T2_t1c,3,0.8000000000000002,0.9000000000000002,0.6595911836463108,0.7081791027082435,0.6521013241220638,0.6837059485009745,0.03160462437891076,0.4837910562508323,0.5194173351481556,0.03562627889732328,0.6046761500718059,0.5931745487777133,-0.011501601294092612,0.4333590012834239,0.42164047306818636,-0.011718528215237556,124440
PatientID_0006_T2_to_T4_t1c,4,0.9000000000000002,0.9000000000000002,0.5793238084336212,0.6622562405513831,0.6818724162685427,0.7498460132329335,0.06797359696439087,0.5173038063115692,0.5998029212161827,0.08249911490461348,0.5612317437972979,0.6255747502676464,0.06434300647034852,0.39007793046432004,0.4551537090791057,0.06507577861478564,165771
PatientID_0007_T2_to_T3_t1c,4,0.9000000000000002,0.9000000000000002,0.5793238084336212,0.6622562405513831,0.16967172685928558,0.26353121447292976,0.09385948761364418,0.09270016168641909,0.15176271331191535,0.05906255162549626,0.19140976792521683,0.2618895951642477,0.07047982723903087,0.10583368445248852,0.15067489063737197,0.04484120618488345,48582
PatientID_0032_T1_to_T2_t1c,4,0.9000000000000002,0.9000000000000002,0.5793238084336212,0.6622562405513831,0.4693055226357503,0.6436099867751849,0.17430446413943457,0.3065964694952931,0.4745021568280891,0.16790568733279598,0.25749634542021693,0.492174466923512,0.2346781215032951,0.14777377639552083,0.3264134053489307,0.17863962895340987,37084
PatientID_0034_T1_to_T2_t1c,4,0.9000000000000002,0.9000000000000002,0.5793238084336212,0.6622562405513831,0.23444964258017936,0.23554636358465192,0.0010967210044725562,0.13279125208461767,0.13349535443913813,0.0007041023545204528,0.13972795408637267,0.16044868019491457,0.020720726108541893,0.07511157004876162,0.08722163848733494,0.012110068438573318,31646
PatientID_0044_T1_to_T2_t1c,4,0.9000000000000002,0.9000000000000002,0.5793238084336212,0.6622562405513831,0.04648437500005173,0.04914467859046933,0.0026603035904175995,0.023795240951863857,0.02519134968708515,0.0013961087352212936,0.08943950129749591,0.081295088143061,-0.008144413154434912,0.04681322646326005,0.04236977121428049,-0.004443455248979558,64268
PatientID_0051_T1_to_T3_t1c,4,0.9000000000000002,0.9000000000000002,0.5793238084336212,0.6622562405513831,0.5070585115510262,0.5926725533798445,0.08561404182881827,0.3396372299076817,0.4211333721965283,0.0814961422888466,0.4553932611486757,0.5439238595132312,0.08853059836455551,0.2948279647461345,0.37355454456620735,0.07872657982007286,92637
PatientID_0054_T1_to_T2_t1c,4,0.9000000000000002,0.9000000000000002,0.5793238084336212,0.6622562405513831,0.5491146748451843,0.536867229475786,-0.012247445369398258,0.3784686944756389,0.3669299466810918,-0.01153874779454711,0.5015361520207858,0.5076484840864255,0.0061123320656396585,0.3347002016079058,0.3401668297804983,0.005466628172592469,135057
PatientID_0055_T1_to_T4_t1c,4,0.9000000000000002,0.9000000000000002,0.5793238084336212,0.6622562405513831,0.608798575773608,0.6172173091018782,0.008418733328270256,0.43760634885214933,0.4463588625780427,0.008752513725893363,0.41799230743188903,0.46709621744157326,0.049103910009684226,0.2642163558341255,0.30471333084063357,0.04049697500650806,148668
PatientID_0012_T2_to_T3_t1c,5,0.9000000000000002,0.9000000000000002,0.5807717271273846,0.6842957475975181,0.7534363553889679,0.7978049120200604,0.044368556631092515,0.6044106601745719,0.6636235000432635,0.059212839868691636,0.6351066787486919,0.7221988958637214,0.08709221711502957,0.46531598393817697,0.5651888181391842,0.09987283420100723,257791
PatientID_0018_T1_to_T2_t1c,5,0.9000000000000002,0.9000000000000002,0.5807717271273846,0.6842957475975181,0.4780529547971846,0.604006536343319,0.1259535815461344,0.31410616834801675,0.4326714644932755,0.11856529614525874,0.26807572356531384,0.4180945356050606,0.15001881203974676,0.15478489863148295,0.2642980538442109,0.10951315521272795,37035
PatientID_0022_T1_to_T2_t1c,5,0.9000000000000002,0.9000000000000002,0.5807717271273846,0.6842957475975181,0.6066507866405199,0.5866147055314914,-0.020036081109028436,0.43539033920854275,0.41504231565682587,-0.020348023551716887,0.5233776815007091,0.5826297455275555,0.05925206402684646,0.354442483324131,0.41106390069151827,0.056621417367387294,154238
PatientID_0029_T1_to_T3_t1c,5,0.9000000000000002,0.9000000000000002,0.5807717271273846,0.6842957475975181,0.302560931043305,0.3980734250507525,0.09551249400744749,0.17824553268317603,0.2484966734905167,0.07025114080734068,0.18448356822616704,0.2834694191958885,0.09898585096972143,0.10161492619814899,0.16514090827510258,0.06352598207695359,16391
PatientID_0031_T2_to_T3_t1c,5,0.9000000000000002,0.9000000000000002,0.5807717271273846,0.6842957475975181,0.6813521558887564,0.6932344621970915,0.011882306308335089,0.5167051680488653,0.5304964373047811,0.013791269255915783,0.6315387090475676,0.700516957408939,0.06897824836137145,0.46149548637071,0.5390735657559494,0.07757807938523947,143820
PatientID_0033_T1_to_T2_t1c,5,0.9000000000000002,0.9000000000000002,0.5807717271273846,0.6842957475975181,0.3712968542202448,0.5487447320396365,0.1774478778193917,0.2279708583988219,0.378117305862319,0.15014644746349712,0.2319004809750608,0.31885484931239066,0.08695436833732986,0.13115804765501327,0.1896652702367779,0.058507222581764634,55937
PatientID_0039_T1_to_T2_t1c,5,0.9000000000000002,0.9000000000000002,0.5807717271273846,0.6842957475975181,0.22008975566522024,0.2435031298791468,0.023413374213926558,0.12365216525149743,0.1386299822228084,0.014977816971310967,0.2135772569402187,0.27817941454207523,0.06460215760185653,0.11955583177050651,0.16156120846246927,0.04200537669196276,44906
PatientID_0060_T1_to_T2_t1c,5,0.9000000000000002,0.9000000000000002,0.5807717271273846,0.6842957475975181,0.5564145234884853,0.6186104285367208,0.06219590504823547,0.3854392639312917,0.4478175029810408,0.062378239049749096,0.3914672889896435,0.4593176717810264,0.06785038279138289,0.24336918131044155,0.2981261376003512,0.054756956289909675,128652
